NodeB_ID,Cell_Id,VS.MeanRTWP(dBm),DCH User Num,HSDPA User Num,HSDPA User Throughput (kbit/s),FACH User Num,HSUPA User Num,HSUPA User Throughput (kbit/s),PD85,FR_DROP_DL,FR_DROP_UL
1870000,1870011,-100.6648,43.3954,34.4491,117.0117,14.9674,35.6019,46.6184,5109.74,21,0
1880000,1880013,-101.5588,17.3505,8.133,700.089,3.7408,8.2556,67.0114,6822.41,486862,64
1820000,1820033,-99.4354,18.9413,12.0277,1614.0919,8.3572,13.1365,65.2016,3095.58,7799,6
980000,980012,-102.7397,5.5822,2.3759,1155.7801,1.1727,3.4728,63.795,1008.88,268219,0
1890000,1890022,-104.8994,4.2543,2.4268,2105.7735,1.8778,2.6951,82.3653,338.07,193,181
1900000,1900022,-106.106,4.2809,2.8866,583.5059,2.6685,3.1503,52.6529,2062.74,35013384,6684
430000,430021,-101.4303,13.079,6.4592,1184.758,4.4734,9.4487,54.8178,900.63,687989,1660
1000000,1000031,-100.78,19.0653,11.6314,1486.5165,9.2272,14.6358,82.8024,533.31,111,821
1910000,1910011,-92.1726,23.8726,12.5908,1070.4312,7.0632,15.8862,52.4289,370.2,40,317
1920000,1920012,-98.1833,23.0186,15.397,1163.8572,10.6271,15.4885,77.6208,5762.72,16033,4156
420000,420022,-104.1836,14.7317,7.085,778.3227,5.3329,8.6914,45.0234,1131.4,6113,614
670000,670024,-106.576,1.6453,1.2067,1883.3824,0.853,1.2934,92.9626,616.83,417,179
890000,890026,-105.0734,8.6337,4.7828,2190.0857,2.3734,6.3151,102.6652,1778.55,98,16
1930000,1930011,-94.0363,31.8258,13.4127,470.3567,8.3937,19.4438,47.1084,3893.8,0,9
1940000,1940011,-103.01,4.213,2.384,2269.792,1.9857,2.8024,84.9942,5735.08,522403,358
1950000,1950011,-101.1762,23.2513,16.0442,861.3111,4.0627,14.1196,90.039,4695.64,210252,2921
1960000,1960011,-100.7305,14.7021,5.6631,1440.6496,2.0953,9.2411,68.4668,385.2,744,12
510000,510031,-101.8197,18.6054,11.0214,1176.0682,6.3374,9.8828,61.6706,4438.1,6077,3
1970000,1970024,-103.8787,14.6202,5.3419,1908.3563,3.1698,8.2238,77.7854,1669.65,12410,3
1980000,1980011,-102.9119,14.7298,6.8338,472.3103,3.7439,9.6963,64.8593,8125.37,304,668
1340000,1340014,-96.9317,49.2884,18.7703,356.8752,9.8511,13.2046,53.8355,2145.84,1734,852
50000,50012,-94.5205,38.4773,19.65,677.7667,14.6666,25.5404,56.4207,492.49,1266,303
1990000,1990012,-100.7997,19.045,15.0104,733.2735,7.6408,16.4409,75.0049,4716.32,568925,104
450000,450012,-100.6054,12.9013,7.7457,1030.6893,8.7472,9.6799,65.4908,7238.91,9055,2286
1780000,1780011,-89.8806,79.9668,48.4916,75.79,26.3597,57.3179,32.4262,2869.72,35481,5937
2000000,2000013,-101.0358,17.5524,7.5457,986.7977,5.1075,10.8762,61.8396,809.8,85,4
1010000,1010012,-95.07,25.6824,8.7576,981.8914,7.0554,13.7974,61.8038,857.05,208,12
2010000,2010021,-101.396,6.9347,3.1794,1380.2589,1.6887,4.5359,60.8007,455.57,335,8
460000,460032,-99.4293,66.6684,44.1551,60.7494,18.1418,49.518,42.7977,5607.2,22960526,27018
2020000,2020021,-102.1021,18.0997,10.3874,899.1767,7.5998,11.9732,60.7171,1227.92,5988427,179
1750000,1750023,-106.1339,13.7202,9.6515,1081.4491,7.3586,10.1291,52.6536,7603.53,114333,171
460000,460016,-102.6712,2.3463,0.4689,465.3207,0.2148,1.5348,40.4184,3460.98,22960526,27018
1380000,1380021,-102.7255,17.6964,11.0567,646.9922,9.5115,13.1781,80.3307,622.6,6700193,43053
2030000,2030031,-100.3618,16.3443,9.4623,1399.6738,4.7648,10.9888,64.9056,1965.91,144317,6843
380000,380022,-105.5885,8.116,7.1482,1854.4635,9.7688,7.2873,79.9643,2214.45,928,478
2040000,2040011,-105.8733,6.2946,3.258,1813.9141,2.9777,5.3787,70.9011,1134.67,7,174
680000,680013,-99.0444,14.4414,6.2777,1115.1243,3.0384,9.0935,68.4607,575.07,733611,8
1310000,1310013,-96.7338,51.4051,27.4229,189.1829,10.8225,36.056,46.0065,960.46,142982,16
2050000,2050012,-93.9569,28.9516,10.7608,724.7503,7.0752,16.0126,55.7533,952.25,63,297
1560000,1560022,-104.023,12.0521,6.8018,1920.4106,3.7289,8.7365,80.0002,501.78,0,0
2060000,2060012,-102.8268,8.7309,3.746,602.8025,2.3577,5.5775,54.0997,5272.31,4593202,12165
1030000,1030035,-100.8648,14.6923,7.5837,1656.009,3.4715,9.3531,58.9523,583.14,0,1
1470000,1470021,-104.7048,10.1385,5.7526,1067.7899,3.1644,8.3799,49.109,8186.31,1514,0
2070000,2070033,-101.9049,14.4427,12.6298,1853.3498,7.6542,13.1592,72.3738,139.63,303,376
2080000,2080014,-96.9727,10.6712,3.1292,998.1146,1.6737,6.0687,57.8019,573.95,28,471
2090000,2090012,-103.6338,22.7712,16.6308,1513.0846,11.029,17.3478,80.2831,3867.73,10159,1930
2000000,2000023,-105.3732,3.5333,1.8005,1347.9312,0.9129,2.6272,53.1627,750.54,85,4
1310000,1310015,-100.8381,14.1234,7.1697,1418.3799,2.4157,9.4697,73.2146,458.73,142982,16
130000,130021,-103.4084,14.3647,8.8213,1761.5747,5.1559,10.9156,66.6423,1698.48,495,681
1690000,1690032,-100.7785,40.3288,28.6335,399.8796,26.4632,32.0013,42.8973,1646.04,46623,12301
490000,490021,-100.9249,31.8884,17.6129,807.5578,22.3218,21.6521,54.6179,1415.75,16472,355
690000,690011,-98.6101,38.945,18.8,770.7273,11.5133,14.0445,65.4359,601.67,3972,3358
2070000,2070013,-94.1886,25.222,14.5719,1320.3353,10.052,16.0327,51.239,258.3,303,376
560000,560033,-97.231,53.1406,21.5894,218.098,29.4208,27.1605,58.2372,733.82,51584448,105
1180000,1180032,-99.7174,32.1435,17.6281,660.5572,17.6262,21.239,52.0809,1506.51,435,1582
2100000,2100022,-105.2124,6.4332,3.353,1218.8922,2.4395,4.861,56.3607,891.16,1419,189
1370000,1370032,-101.6012,25.1468,19.9499,772.5384,24.0044,20.38,78.3484,2863.63,21496642,16
2110000,2110022,-104.1381,12.8635,6.5079,1192.539,3.7194,9.3327,66.0903,1140.15,9743,424
790000,790021,-100.6911,23.835,11.5286,1386.8063,8.25,13.9523,58.6561,630.02,22518,881
1980000,1980013,-97.4397,39.6475,18.416,246.9984,6.6984,25.5293,48.4668,5676.58,304,668
1270000,1270023,-100.9412,19.2976,6.7941,1044.2311,4.8068,10.9876,54.1224,1000.24,107,6
2120000,2120023,-103.2556,9.1432,4.5867,1638.6614,4.6899,6.3122,62.9184,560.92,4085,7925
1600000,1600021,-104.7211,6.9593,3.8407,1323.1716,2.5911,5.4389,59.253,712.07,514,167
660000,660011,-104.0917,19.5571,12.5692,748.7212,6.476,14.1472,63.5209,3514.41,2325916,10784
2130000,2130011,-99.9889,15.128,6.9137,680.0415,4.1991,8.8471,49.297,846.49,0,338
320000,320013,-98.7309,14.6106,7.1799,1236.4478,5.8882,11.6589,81.0462,3192.78,105690,37
810000,810031,-102.476,21.9436,18.1659,871.7832,10.8125,19.3189,59.6181,1594.42,361916,0
2140000,2140021,-103.909,13.8274,7.457,1519.7161,4.3521,9.2419,56.6675,374.68,33102,1144
90000,90012,-97.7376,6.4589,3.3212,1886.1512,2.1624,4.2844,80.2873,347.65,93,345
2150000,2150031,-97.6442,24.826,12.7239,587.697,13.3335,17.2712,47.3502,4201.07,101,18
1340000,1340013,-100.0439,31.2442,12.8425,1108.0044,7.4227,10.866,82.1568,602.05,1734,852
390000,390032,-101.9939,15.0777,7.3092,816.2913,2.7019,9.7564,49.9538,1465.35,1238,457
1330000,1330032,-104.7797,6.4439,4.0328,1814.8331,1.2997,4.9072,70.8572,588.55,482,0
1440000,1440011,-85.4697,13.7037,5.5041,989.8904,2.1459,5.3427,39.4617,2137.07,555,319
2160000,2160023,-102.8511,5.8826,2.3836,1666.2736,1.6895,3.6472,56.6395,151.35,159,0
2170000,2170011,-95.3011,22.5575,10.1387,648.1443,5.0416,12.824,55.3721,1035.02,496,586
2180000,2180011,-98.9478,36.2311,20.9278,334.9251,8.441,25.1734,47.3059,7914.96,951121,1315
1160000,1160012,-98.0828,15.1745,6.8791,1160.6373,4.4735,8.6217,55.0473,604.04,194,32
890000,890024,-105.5212,10.4345,5.6023,1941.6899,4.9372,6.609,77.2162,580.93,98,16
120000,120011,-101.9207,36.9017,28.3025,138.117,17.3319,30.616,33.7713,10546.4,280871,4794
350000,350022,-97.4022,21.6502,12.6079,1848.9888,8.533,15.3999,63.8844,312.94,233,14
360000,360031,-98.3552,38.1411,22.6123,494.3598,22.8546,27.4883,44.5606,2898.56,0,706
140000,140011,-98.5962,17.4815,8.0099,1019.5916,2.7978,11.5609,61.3643,614.36,255,34
750000,750021,-102.4575,17.3455,8.6085,1684.5992,5.2359,12.9082,69.3097,313.63,0,14
90000,90011,-98.0263,10.0193,4.2818,1489.4895,3.5993,5.809,79.2486,410.02,93,345
40000,40021,-103.246,16.6153,8.306,1545.7757,7.1894,10.9062,53.854,1864.15,264,117
820000,820022,-105.9172,4.6035,2.655,1143.2078,1.6938,3.1463,62.4118,1321.92,396,411
740000,740023,-103.1108,5.0525,1.8383,1070.0793,1.4604,3.1369,58.3288,2767.07,14,350
950000,950021,-98.0011,21.6105,12.1426,1098.1779,7.8251,15.5159,53.4194,1271.56,176,558
470000,470033,-101.107,9.9691,5.8593,1577.1691,4.8227,6.4028,61.7922,151.09,645,19
1780000,1780022,-104.2256,6.7854,2.4663,849.2428,1.7716,4.9325,45.552,5654.53,35481,5937
1980000,1980033,-104.4553,22.0637,14.3764,471.2803,10.9315,15.8354,40.4045,5780.77,304,668
2190000,2190011,-98.4701,18.22,8.7787,792.9859,5.21,11.9291,55.3062,837.19,8,481
1310000,1310012,-97.0466,33.856,14.2151,521.9374,6.6096,22.0671,56.5941,1024.13,142982,16
1440000,1440025,-103.2687,5.9231,2.8946,1210.165,1.6662,3.7656,55.4959,340.11,555,319
1060000,1060021,-102.8557,14.7975,7.1372,1003.592,5.6358,10.6577,64.9985,905.97,755,4
1340000,1340024,-97.9653,50.262,23.3759,896.9874,11.8933,14.0426,60.3314,1377.76,1734,852
660000,660033,-104.461,16.1488,13.2202,1085.2985,7.4681,13.3035,58.6069,4757.05,2325916,10784
2200000,2200011,-95.3953,48.3684,34.7006,381.9533,21.2071,43.1069,54.0288,1576.23,382,231
1110000,1110023,-104.5814,2.8247,1.0226,1620.4211,0.3156,1.6601,70.8919,1270.88,2953,1548
2210000,2210013,-86.3439,80.3864,48.6684,54.8043,37.0027,62.5637,27.5069,11730.8,7091721,18114
2220000,2220033,-101.3292,19.7065,12.7596,1290.9618,10.1292,14.3769,58.0919,653.92,214,1311
1130000,1130012,-93.8974,30.279,19.3114,293.8928,6.3553,24.9175,51.9979,7322.36,28035101,20994
2230000,2230012,-99.6184,9.8883,5.7563,1528.8578,4.5514,6.5881,65.3051,243.46,60,4
1210000,1210012,-99.3053,12.4968,4.3541,943.3668,2.8139,8.2677,65.8256,1206.7,313211,10163
2240000,2240023,-102.2784,10.4692,5.6973,1127.0008,4.5144,7.0405,64.8797,1375.03,0,396
690000,690012,-97.2951,62.4992,29.5792,168.0283,13.7405,17.1335,45.3568,1881.04,3972,3358
20000,20023,-105.0132,12.0498,8.2048,1174.7056,7.0153,9.3535,47.0895,6050.84,467,643
2250000,2250021,-103.6984,12.5528,7.5651,1397.0457,5.3852,8.4433,57.6829,2031.72,655264,0
2260000,2260023,-96.8473,55.9509,27.8399,199.001,16.4905,37.7942,41.8347,2865.67,125,470
2270000,2270022,-101.7266,25.8601,17.8034,350.7077,8.0348,21.1912,43.8272,902.97,1434,10
1540000,1540033,-96.1006,18.1536,12.8287,1706.7698,13.736,14.4044,54.6816,760.38,8475,581
120000,120021,-104.5256,25.0997,19.5829,706.8709,15.7631,21.0856,36.5963,10184,280871,4794
80000,80022,-102.812,13.6237,6.9982,1625.1478,3.0197,8.9905,75.1613,506.57,126,3233
130000,130012,-104.5803,6.8623,2.6602,1443.6379,1.0755,4.8649,82.3659,958.54,495,681
1230000,1230011,-99.0367,29.2054,12.2368,1154.2655,5.4409,17.501,62.1729,975.19,26970,0
2280000,2280023,-102.685,12.8129,7.6731,1495.1262,5.0956,9.5649,65.4547,371.29,0,1
2140000,2140011,-93.2679,53.205,24.5372,246.7451,15.3778,30.7428,43.0689,491.91,33102,1144
2290000,2290011,-105.6642,9.8265,6.3729,1181.3528,6.0699,6.9639,67.7341,7562.76,3220294,2958
990000,990023,-100.2379,36.8299,26.8264,745.6272,23.1636,17.941,64.9395,888.35,2648,1733
560000,560022,-97.0079,52.6933,34.9553,161.7716,27.267,41.4179,49.3302,2039.03,51584448,105
210000,210023,-103.6705,13.1629,6.6711,1047.2421,3.9669,9.0103,48.1515,1815.57,20683,2741
2300000,2300022,-107.089,3.8821,3.2405,829.9222,1.5112,3.2743,31.8388,9470.74,1742,383
290000,290011,-98.5466,11.2164,4.0919,725.9566,2.7004,6.111,52.8736,616.48,284,318
2310000,2310023,-105.4933,3.0139,2.0705,2049.076,1.6862,2.4651,88.3096,142.19,1,356
1310000,1310021,-105.0657,3.1069,1.4063,1956.6351,0.9571,2.0177,85.1239,572.96,142982,16
2320000,2320012,-97.7585,25.0041,12.5699,895.5127,7.9588,16.154,63.1786,652.94,5875,2
1920000,1920013,-103.1342,11.2779,8.4869,1404.8092,3.8699,9.3212,87.1827,7835.36,16033,4156
2330000,2330011,-100.994,29.4245,20.6078,649.0501,7.2813,23.7088,59.6924,991.15,13677,0
1890000,1890026,-105.3291,6.7604,3.7122,1098.6917,2.44,3.88,61.3846,350.09,193,181
1890000,1890027,-105.2785,2.2309,1.1246,1067.5262,0.6644,1.4717,65.5035,152.89,193,181
1180000,1180012,-92.5955,64.3647,30.0674,155.4164,13.1528,37.0158,40.8942,842.62,435,1582
2340000,2340021,-106.0316,2.2742,2.0761,2560.2968,1.3756,2.0782,74.1455,559.38,2183,3
770000,770011,-97.6556,17.6876,7.7293,1079.8466,3.7906,9.8408,60.0592,388.26,24868,5
2350000,2350023,-103.8229,8.1749,4.2712,1136.3366,2.9483,5.7535,70.7604,4711.63,6710,0
2360000,2360011,-104.4957,6.2747,3.4169,1917.7717,2.8422,4.4375,102.3262,414.39,14657,1226
1800000,1800011,-99.5744,21.982,12.4164,1034.5666,6.1596,16.7214,67.03,608.99,142683,2226
2370000,2370012,-93.2104,33.6082,14.6216,501.5026,8.088,19.4196,48.6866,831.82,176,911
2160000,2160012,-94.5122,27.9059,12.4505,785.839,6.9065,17.0595,59.0283,357.24,159,0
1830000,1830023,-99.6183,24.2443,14.9272,845.7921,12.1732,17.7782,57.4853,2808.69,2444,72705
1140000,1140011,-99.8419,4.6054,2.1989,1240.2236,1.0769,3.1429,74.2686,355.65,249,193
860000,860011,-97.8717,21.2385,9.515,1047.298,5.1567,12.347,74.1548,460.1,108,1452
870000,870031,-103.186,16.1737,10.6567,1566.6247,7.4351,12.05,71.1341,369.98,14275,4
2380000,2380011,-91.7914,106.5023,62.4362,16.9434,22.8684,71.3084,36.5563,6473.11,276,575
1000000,1000013,-97.3845,24.4454,10.6091,583.0325,6.8964,13.2527,57.6702,687.21,111,821
480000,480036,-102.9558,11.5415,5.2343,654.4035,3.606,7.3643,44.17,5054.54,0,1031
1430000,1430023,-103.417,18.4201,9.1584,1026.978,4.6648,12.5838,72.6747,1561.5,609,1
1980000,1980031,-104.5595,3.8387,1.8649,917.044,1.9952,2.9182,51.0937,8301.91,304,668
2390000,2390011,-96.7662,40.4517,21.3826,363.0702,8.0383,25.0914,52.6296,833,87426,12
1750000,1750013,-102.0167,30.8461,23.0543,331.2725,10.2182,24.9158,51.3392,6781.86,114333,171
770000,770031,-100.4599,13.0691,6.8451,1204.6617,7.087,8.6537,54.5554,1049.4,24868,5
530000,530022,-102.8141,14.9787,7.2281,1461.5486,5.6817,9.8235,64.5408,349.58,421,0
2240000,2240013,-95.8262,36.5898,14.1746,531.7966,11.6405,19.3199,52.1695,1182.1,0,396
2400000,2400021,-104.6829,8.368,3.7866,1169.7853,1.4862,6.2022,59.6584,483.8,3763,307
2140000,2140033,-99.6752,20.7887,10.3075,1188.5503,8.0988,13.8088,65.0292,1116.43,33102,1144
390000,390031,-96.353,30.5104,15.5949,1180.2382,17.7783,19.1987,52.1188,620.68,1238,457
460000,460023,-103.9631,12.4756,4.7104,319.4039,2.8903,8.7389,41.7666,7950.29,22960526,27018
440000,440011,-98.8515,9.9219,4.4573,1170.5657,2.5262,5.952,65.1807,558.46,2,193
150000,150031,-101.9272,17.9424,8.8979,1618.3102,7.2135,11.58,60.9452,714.93,469,8
1910000,1910032,-100.0249,14.7234,6.86,924.0751,6.6536,10.034,54.6089,5509.36,40,317
60000,60012,-103.4392,12.5137,9.2847,924.5088,7.5233,10.2276,91.5665,1996.37,3486039,1213
1650000,1650012,-100.0031,20.0349,6.9478,1315.9451,6.4272,10.5076,70.0102,464.96,7675,2085
130000,130013,-103.7146,20.3348,12.8629,948.6655,3.9525,14.6564,63.5014,1128.92,495,681
2410000,2410012,-100.0659,10.6307,5.5954,924.0538,2.8241,7.1236,64.4102,598.91,118,548
2420000,2420011,-101.494,9.9974,7.9487,1883.2814,8.6523,8.1707,95.5757,141.63,1468043,5748
2430000,2430021,-102.9675,19.681,11.0211,1627.5991,5.578,13.3463,71.0049,194.18,5925,0
1350000,1350013,-96.4408,20.9759,8.7758,1140.2273,4.1788,12.0184,62.2968,490.92,0,353
460000,460013,-95.8981,30.1454,13.4192,262.6049,7.4143,19.9392,46.1006,3237.58,22960526,27018
2440000,2440032,-102.2019,13.7063,6.6091,1882.1061,4.9549,8.3489,79.4025,743.88,280082,580
2120000,2120022,-101.7373,16.0398,7.8317,1215.5417,6.3867,9.8662,55.5163,606.44,4085,7925
2450000,2450031,-104.9827,14.4792,10.876,1885.4359,7.6006,10.8807,88.2222,3784.13,219506,31
680000,680015,-99.9749,17.2874,6.4713,771.2003,2.9108,10.5216,60.0037,1659.64,733611,8
1880000,1880034,-98.8374,60.2766,35.2932,117.4004,13.4428,19.1301,49.7278,1472.34,486862,64
660000,660032,-103.5181,18.1994,13.7831,1410.3834,10.4594,14.6867,63.2465,2182.86,2325916,10784
860000,860033,-100.0089,36.3187,23.4938,671.4313,20.7778,26.3789,58.2559,1037.88,108,1452
590000,590031,-104.1762,7.01,4.9355,1378.2807,3.9763,5.145,62.0017,616.53,150,392
550000,550011,-95.9944,11.1096,5.196,1510.9394,3.0973,7.231,61.2176,327.64,6,140
320000,320033,-101.2002,9.6913,6.1654,2414.741,6.87,7.9356,93.0166,3068.11,105690,37
2080000,2080023,-101.2431,17.301,8.6537,1233.2237,4.6013,10.8324,66.0892,461.33,28,471
1620000,1620031,-100.9512,9.3328,4.8664,1154.824,5.1309,6.1734,52.264,5061.49,125,42
920000,920031,-102.85,3.8697,1.8227,1400.0187,1.7892,2.6599,67.3985,2009.68,197163,2
1950000,1950022,-104.3786,11.8575,6.6629,1712.6341,4.6967,6.3366,78.0248,1065.91,210252,2921
2050000,2050021,-103.6029,6.8297,3.4522,1264.5054,2.891,4.681,59.2999,248.7,63,297
900000,900021,-104.4126,15.3707,10.2358,1838.0624,6.3274,11.4463,65.2251,3506.89,358,2
20000,20021,-105.6759,11.9791,8.3169,1464.4079,7.3012,8.6656,55.6545,4008.89,467,643
560000,560023,-94.5804,62.4091,50.0677,120.9615,32.9511,55.055,45.8318,704.99,51584448,105
1560000,1560013,-100.818,9.3027,3.5209,1558.6943,1.8767,5.4582,83.1385,771.47,0,0
1840000,1840022,-101.7653,9.3394,5.3935,1769.8477,4.7023,6.639,64.7438,548.01,1003,3
1690000,1690013,-98.0444,23.1656,10.4348,1046.4849,6.1524,13.321,72.8701,730.18,46623,12301
2460000,2460032,-104.1629,5.4499,3.7307,723.5124,2.7808,4.3866,78.1056,955.48,25548419,5883
2470000,2470011,-99.9195,6.5463,2.9687,1265.5677,2.3391,3.6487,66.1667,511.48,118,13
650000,650032,-99.6126,31.5401,20.419,852.2041,17.4761,22.1894,53.2981,1604.72,407,0
1030000,1030013,-103.5064,2.3711,1.0481,1280.2985,0.5207,1.6837,60.0182,498.52,0,1
1130000,1130011,-97.5029,11.3393,6.315,504.0789,3.8814,8.3215,61.1383,2708.72,28035101,20994
1080000,1080022,-106.3679,3.927,2.6901,1793.2537,3.5473,3.4593,81.0413,3466.55,0,1072
350000,350032,-96.3787,21.8592,12.7072,1767.7962,11.4022,15.7933,58.9913,351.1,233,14
1630000,1630023,-105.7215,5.2921,3.7189,1632.7211,4.5597,4.3754,61.3073,3713.57,135487,1954
1930000,1930013,-95.9328,16.7748,6.3228,865.4288,3.4934,10.4561,53.1333,1749.87,0,9
440000,440012,-96.8722,21.1698,9.8785,628.7955,5.5958,12.4569,50.1412,1135.43,2,193
1160000,1160022,-100.3674,15.062,7.593,1108.9752,5.6133,9.3576,52.5189,643.27,194,32
2100000,2100013,-94.8248,53.2605,25.2701,147.7578,15.4029,31.8547,43.1801,823.44,1419,189
1560000,1560023,-104.5226,5.7157,2.5953,2137.91,1.6807,4.31,92.7942,555.41,0,0
2140000,2140032,-99.6026,11.5911,4.427,1442.6008,3.4838,7.7157,82.5134,416.63,33102,1144
500000,500022,-104.424,6.5659,2.8192,1640.9942,2.0276,3.0182,62.0255,851.69,106,0
1610000,1610012,-104.6608,17.3264,11.1789,738.8161,8.4418,10.1529,69.2966,4931.01,3820494,1138
2330000,2330031,-100.4854,30.2991,22.6719,1167.3252,22.4911,24.1441,54.7733,1234.52,13677,0
1500000,1500011,-98.9807,17.9641,8.0812,763.1799,3.2677,9.5661,56.2725,1368.35,7106,5
2350000,2350022,-103.7411,11.9881,7.238,1357.676,5.2747,8.7664,59.5425,575.59,6710,0
80000,80023,-103.8232,8.492,2.8994,1553.8922,1.457,4.5855,64.5553,1122.82,126,3233
2180000,2180032,-102.3663,15.3102,13.0055,1658.7617,7.4588,13.2262,75.1296,2610.06,951121,1315
2480000,2480011,-99.3685,12.3156,4.9245,1304.5933,3.4096,6.6107,69.9486,595.4,84,6
430000,430032,-101.096,23.7848,13.9738,1195.1029,11.5747,17.6079,62.8746,817.49,687989,1660
2490000,2490022,-101.9977,6.8681,2.1185,1372.6491,0.9545,4.501,66.8646,1563.81,832,339
2460000,2460012,-101.6468,10.3889,5.4632,486.7108,4.1616,7.2137,68.0317,2130.32,25548419,5883
2430000,2430023,-104.841,6.9072,3.0738,1483.8066,2.2357,4.4055,73.6085,492.11,5925,0
620000,620032,-93.7464,15.5488,10.7976,1438.0952,10.9738,12.4183,68.0701,1568.61,301,26
2500000,2500012,-98.09,16.4184,7.1474,1116.0315,4.1558,9.9535,58.7111,323.99,42,32
1430000,1430012,-96.9048,28.8429,13.7914,607.6321,6.6747,18.7168,57.5244,776.66,609,1
2510000,2510023,-102.8686,17.2195,9.5934,1565.9707,8.8542,11.2801,78.5262,407.16,737,10
1880000,1880011,-94.6149,53.4373,18.5281,266.3249,8.9363,17.2448,50.5951,2236.17,486862,64
810000,810013,-98.1018,22.1799,11.2769,664.2669,8.7833,15.761,60.6,5276.34,361916,0
2520000,2520023,-101.902,13.5702,7.6233,1464.0869,5.5278,9.518,76.9347,441.65,80,222
570000,570024,-104.0075,10.9269,6.185,1912.2826,4.9068,7.7369,80.9712,557.86,29146,116691
990000,990011,-100.0805,25.9029,16.6481,679.6634,10.9893,12.567,73.1439,6169.95,2648,1733
2530000,2530011,-101.536,34.5957,21.6707,585.6801,15.304,26.072,58.4514,5963.71,34,4
230000,230021,-104.1885,2.5373,1.073,1505.6782,0.971,1.6366,82.7973,354.23,2,1
2370000,2370033,-101.4287,9.655,6.096,1701.8213,5.3821,7.0973,61.0201,358.49,176,911
940000,940012,-97.4294,20.4141,8.8757,894.8157,5.2539,10.9049,62.4302,614.03,651,6
840000,840031,-105.9716,7.2696,4.8272,1823.8943,1.657,5.9809,70.0976,5178.34,3593,864
460000,460022,-96.3125,83.1143,54.9382,76.9544,38.4783,61.401,40.1752,5234.34,22960526,27018
2540000,2540012,-96.0699,22.8404,7.3039,811.1729,2.9546,14.9744,65.3316,2074.13,2039,0
890000,890022,-105.2192,7.6275,3.7797,1375.3381,2.0486,5.5232,62.4165,1053.84,98,16
600000,600021,-101.424,16.6715,8.3403,1570.393,5.8798,10.9422,61.592,515.61,8601,1
2550000,2550032,-101.488,23.5855,18.753,1541.4363,18.3288,19.2459,76.0401,623.68,12771023,2699
1610000,1610031,-105.0016,13.6196,9.4786,1557.6978,5.4405,10.3173,68.5194,11363.1,3820494,1138
750000,750011,-99.1535,26.2432,11.7166,1047.5963,5.7492,16.4534,56.9484,358.91,0,14
1640000,1640011,-104.1795,16.3834,11.3295,740.1763,7.95,12.8761,69.1284,4591.61,95979,1121
1220000,1220022,-99.8185,18.433,7.8791,876.3011,6.0994,11.3245,52.6511,5200.63,209,0
850000,850022,-101.4841,8.9009,4.2096,1708.0941,2.5895,5.5163,63.7511,368.53,7198,14529
730000,730023,-101.7778,7.6042,3.5703,841.0106,2.8105,4.8322,52.7986,4481.49,0,3
2560000,2560021,-105.9483,7.8093,4.9584,2088.2944,6.8977,5.4215,70.7941,1053.79,253131,815
1510000,1510021,-103.4277,14.5386,8.1,1402.0937,4.3333,10.6059,61.7782,2409.19,5364,7
